samp_id,sc_id,mc_id,day,treatment,mc_round,age,final_fecal_volume_mL,gene_count_per_microlitre_feces,qpcr_complete,genecount_1µL_qpcr,genecount_total_predf,genecount_total,total_seq,Enterobacteriaceae_ng,Enterococcus,Pseudomonas,Paenibacillus,Cellulosimicrobium,Stenotrophomonas,Bombilactobacillus,Priestia,Mixta,Lactobacillus,Rhizobium,Delftia,Bifidobacterium,Snodgrassella,Sphingomonas,Lysinibacillus,Curtobacterium,Roseomonas,Sphingobacterium,Paracoccus,Comamonadaceae_ng,Apilactobacillus,Dermacoccus,Schmidhempelia,Bombiscardovia,Schmidhempelia,Stenotrophomonas,Rhodococcus,Delftia,Dermacoccus,Methylorubrum,Meiothermus,Stenotrophomonas,Roseomonas,Acinetobacter,Commensalibacter,Arsenophonus,Comamonas,Klebsiella,Enterococcus,Acetobacter,Sphingobium,Brevundimonas,Lachnoclostridium,Leucobacter
M74D0,5,74,0,10 ng/mL,6,3,0.132177709,9219390.601,yes,1624797.237,81239861.85,1218597928,31608,131437295,683316.9658,30330093.05,15283.80255,0,0,877091.3422,0,0,4616896.453,0,0,9852551.976,4655331.064,0,63093.56372,52958.12335,0,7514887.262,0,0,0,0,443364.9212,910060.4385,1281902.567,6015669.95,0,0,0,0,0,5705469.545,0,34174482.15,0,0,0,0,273326.7408,0,0,0,0,356376.4039
M74D14,5,74,14,10 ng/mL,6,3,0.127088989,3134213.027,yes,531098.6199,26554931,398323964.9,31233,1479174.33,1962962.05,1230105.975,51822.14522,221057.3197,0,551580.405,0,0,1729306.2,2442451.096,0,9294976.204,3730341.573,161094.3708,58219.21598,304817.9613,60578.20398,4842235.464,0,312413.1046,0,0,468683.9101,935972.0793,1565468.151,7904849.997,281367.834,0,0,66317.19591,0,8150387.762,510132.2073,25144948.48,0,0,2139653.937,0,509180.4226,0,0,39241.03861,0,9431015.263
M74D3,5,74,3,10 ng/mL,6,3,0.116065265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M74D5,5,74,5,10 ng/mL,6,3,0.12846182,3143944.506,yes,2385809.904,26925122.22,403876833.2,28081,19493092.35,593012.5049,2953016.145,21381.41567,38353.49034,0,751489.08,0,0,1734194.103,998062.878,0,4012433.501,1341174.297,0,235373.609,486004.2996,14382.55888,5110722.662,0,0,0,0,97082.29766,722214.6332,348777.2295,7331802.232,0,0,0,0,0,8311304.638,79104.12431,22314443.69,0,0,0,458365.3416,303214.5261,0,0,0,0,3523124.355
M74D8,5,74,8,10 ng/mL,6,3,0.141080569,1756961.022,yes,538502.4443,16524870.72,247873060.7,26385,4733811.244,694068.9411,1071036.071,52139.76668,0,0,293577.135,0,0,1335715.653,2004153.371,0,5577436.922,2773716.901,0,17801.7479,229699.9477,21137.56116,3479737.573,0,28372.56531,0,0,659961.4665,483835.3422,1892985.496,5512501.564,0,0,0,0,0,6222485.867,110385.0003,12713380.46,0,0,13357.06866,116694.1585,276926.5119,0,0,0,0,3848574.415
M75D0,5,75,0,100 ng/mL,6,3,0.151626483,1634760.998,yes,330497.4143,16524870.72,247873060.7,23771,10615577.9,1091389.942,24014773.24,2066.905116,0,0,839416.9768,0,0,2877228.732,0,0,4459104.312,2752870.652,0,4490.751042,0,0,16435.72034,0,0,0,0,432742.9243,563892.7025,1243484.21,152817.3746,0,0,0,0,0,551341.1999,0,6225.387414,0,0,34593.7204,0,85599.21568,0,0,0,0,92007.66814
M75D14,5,75,14,100 ng/mL,6,3,0.135276036,605352.8938,yes,109186.3198,5459315.99,81889739.85,23270,2115794.069,74190.2404,1786386.184,0,0,0,344872.989,0,0,940602.2163,0,0,5951843.748,6189238.494,0,0,0,0,0,0,0,4222.939238,0,625522.1889,460656.3217,1723485.183,0,0,0,0,0,0,13146.1035,0,3151.447193,0,0,0,0,0,0,0,0,0,2957.238069
M75D3,5,75,3,100 ng/mL,6,3,0.186642827,1037690.483,yes,258236.6471,12911832.36,193677485.3,25446,17580886.6,71001.04597,296895.2226,0,0,0,1092223.503,0,0,5191667.622,0,0,10854693.17,7021436.794,0,0,0,0,0,0,0,0,0,551820.2261,1365463.095,1611695.668,39368.8447,0,0,0,0,0,0,0,0,0,0,3607.266112,0,0,0,0,0,0,0
M75D5,5,75,5,100 ng/mL,6,3,0.157241697,509004.6464,yes,106715.6725,5335783.625,80036754.38,31479,244876.2058,106729.9378,118111.1041,0,0,0,6.43E+05,0,0,2446283.412,0,0,4993465.537,6762532.401,0,0,0,0,0,0,0,0,0,1090115.902,659097.3479,3361879.298,0,0,0,0,0,0,13881.70807,0,8348.65774,0,0,0,0,0,0,0,0,0,6409.767014
M75D8,5,75,8,100 ng/mL,6,3,0.163846243,694854.1969,yes,151798.9994,7589949.97,113849249.6,24573,4608418.806,0,0,0,0,0,867548.6151,0,0,2230753.481,0,0,10429352.27,7384008.527,0,0,0,0,0,0,0,0,0,715814.4624,707890.4957,2060572.738,0,0,0,0,0,0,7988.09519,0,0,0,0,0,0,0,0,0,0,0,0
M76D0,5,76,0,800 ng/mL,6,3,0.197075774,452886.2433,yes,119003.8759,5950193.795,89252906.93,24078,4407170.586,0,0,0,0,0,531929.2292,0,0,3234699.666,0,0,4537241.559,6735299.099,0,0,0,0,0,0,0,0,0,379949.4463,945001.4661,1031423.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M76D14,5,76,14,800 ng/mL,6,3,0.160166221,1105978.03,yes,236187.0953,11809354.77,177140321.5,26533,18302163.97,125802.0158,0,0,0,0,677637.0143,0,0,4379384.839,0,0,9054005.846,5092291.881,0,0,0,0,0,0,0,0,0,622558.1541,1326649.331,1760854.774,0,0,0,0,0,6676.223862,0,0,0,0,0,0,0,0,0,0,0,0,0
M76D3,5,76,3,800 ng/mL,6,3,0.118867732,4448620.353,yes,705063.2158,35253160.79,528797411.9,28502,82112202.18,221528.2316,618433.0736,0,0,0,1818193.357,0,0,2905108.636,0,0,14658536.28,10927713,0,0,0,0,0,0,0,0,0,375698.1344,1839373.91,927649.6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M76D5,5,76,5,800 ng/mL,6,3,0.147268519,1729125.331,yes,339527.6355,16976381.78,254645726.6,28462,12828120.48,0,25381.1807,0,0,0,3453490.639,0,0,6376943.865,0,0,15215047.22,17819922.19,0,0,0,0,0,0,0,0,0,1205590.335,2668700.658,3522828.824,0,0,0,0,0,0,5141.875296,0,0,0,0,0,0,0,0,0,0,0,0
M76D8,5,76,8,800 ng/mL,6,3,0.17688069,1447622.549,yes,341408.6339,17070431.7,256056475.4,26324,33616338.22,119774.1426,576038.1309,0,0,0,680897.7618,0,0,2944152.37,0,0,9379505.712,7754939.41,0,0,0,0,0,0,0,0,0,316131.1014,1386008.975,972711.1157,0,0,0,0,0,0,16770.88977,0,58072.30924,0,0,0,0,0,0,0,0,0,0
M76FECAL,5,76,Gut,800 ng/mL,6,3,0.160166221,1105978.03,yes,236187.0953,11809354.76,177140321.5,26533,18302163.97,125802.0158,0,0,0,0,677637.0142,0,0,4379384.839,0,0,9054005.845,5092291.881,0,0,0,0,0,0,0,0,0,622558.1541,1326649.331,1760854.774,0,0,0,0,0,6676.223862,0,0,0,0,0,0,0,0,0,0,0,0,0
M76GUT,5,76,Gut,800 ng/mL,,,,,yes,254152.9557,25415295.57,3812294335,25207,15588826.99,0,0,0,0,0,73880501.03,0,0,246371028.3,0,0,305612812.4,248940233.4,0,0,0,0,0,0,0,0,0,12363829.98,13111751.53,37469588.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M8D0,2,8,0,Control,1,1,0.139021242,1962644.732,yes,363799.0776,18189953.88,272849308.2,27903,18034.10921,0,0,0,0,0,11365054.24,0,0,29852574.12,0,0,3749890.783,0,0,0,0,0,0,0,0,0,0,0,0,17432609.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M8D14,2,8,14,Control,1,1,0.067064168,2980740.179,yes,266534.4801,13326724,199900860.1,24417,5593300.249,261188.2634,555958.0694,17850.65151,0,0,998808.3954,0,0,2119174.602,86831.36062,0,253230.0873,0,0,5641.319353,692742.2617,0,1397947.5,0,0,0,0,0,0,587413.9747,3063050.089,0,0,0,0,0,12332187.87,0,11361537.3,0,0,1188595.703,0,0,0,0,0,0,976930.7057
M8D3,2,8,3,Control,1,1,0.165744838,492272.202,yes,108788.7685,5439438.425,81591576.37,28140,486614.8032,24342.70981,48324.79556,0,0,0,2866143.326,0,0,8542749.085,0,0,1449743.704,0,0,0,0,0,0,0,0,0,0,0,0,5153838.908,0,0,0,0,0,0,17496.91497,0,45439.72498,0,0,0,0,0,0,0,0,0,9746.182362
M8D5,2,8,5,Control,1,1,0.089343832,489557.9311,yes,58318.64206,2915932.103,43738981.55,20077,1307136.972,53651.14056,39013.24827,0,0,0,1542966.263,0,0,3854171.354,0,0,615623.5646,0,0,0,30523.80102,0,0,0,0,0,0,0,0,1786420.529,132090.945,0,0,0,0,0,400028.9829,0,100148.8001,0,0,0,0,0,0,0,0,0,50344.90934
M8D8,2,8,8,Control,1,1,0.029896531,926863.8321,yes,36946.68439,1847334.219,27710013.29,25561,853263.9118,0,1153.272083,0,0,0,743132.6646,0,0,3723548.522,0,0,147147.5682,0,0,0,0,0,0,0,0,0,0,0,0,485936.1285,0,0,0,0,0,0,5607.280443,0,2588.834875,0,0,0,0,0,0,0,0,0,0
M8FECAL,2,8,Gut,Control,1,1,0.067064168,2980740.179,yes,266534.4801,13326724,199900860.1,24417,5593300.249,261188.2634,555958.0694,17850.65151,0,0,998808.3954,0,0,2119174.602,86831.36062,0,253230.0873,0,0,5641.319353,692742.2617,0,1397947.5,0,0,0,0,0,0,587413.9747,3063050.089,0,0,0,0,0,12332187.87,0,11361537.3,0,0,1188595.703,0,0,0,0,0,0,976930.7057
M8GUT,2,8,Gut,Control,,,,,yes,686643.5359,68664353.59,10299653039,21780,138961357,0,0,0,0,0,1088486060,74706.97942,0,818906233.7,0,0,197820638.7,0,0,0,0,0,0,0,0,0,0,0,0,155464229.8,0,0,0,0,0,0,0,0,423487.9132,0,0,522949.0186,0,0,0,0,0,0,0
M9D0,2,9,0,DMSO,1,1,0.129053149,1237995.012,yes,213022.8729,10651143.65,159767154.7,24709,162973.7273,0,0,0,0,0,5348957.008,0,0,18908246.73,0,0,1386392.871,0,0,0,0,0,0,0,0,0,0,0,0,10261462.38,0,0,0,0,0,0,0,0,2895.195455,0,0,0,0,0,0,0,0,0,0
M9D14,2,9,14,DMSO,1,1,0.088669271,13392804.58,yes,1583373.626,79168681.28,1187530219,22715,27586038.63,546204.3027,19919995.74,25906.6367,0,0,2352580.194,0,0,7852691.16,79211.50434,0,3139913.704,0,0,243160.7743,201075.2919,0,6821063.561,0,0,0,0,0,0,2300300.661,10801438.07,0,0,0,0,0,42709997.3,0,90498260.22,0,0,2097789.579,2702531.805,0,0,0,0,0,0
M9D3,2,9,3,DMSO,1,1,0.148864186,623590.7674,yes,123773.776,6188688.8,92830331.99,21662,194950.5643,0,35711.66412,0,0,0,3689729.294,0,0,10561835.3,0,0,691068.9948,0,0,0,0,0,0,0,0,0,0,0,0,5809930.865,0,0,0,0,0,0,0,0,7035.735559,0,0,0,0,0,0,0,0,0,0
M9D5,2,9,5,DMSO,1,1,0.099616368,1644804.632,yes,218465.9513,10923297.56,163849463.5,23325,286455.1295,0,12455.02859,0,0,0,5103392.736,0,0,19846744.06,0,0,1710802.977,0,0,0,0,0,0,0,0,0,0,0,0,9920531.817,0,0,0,0,0,0,6055.697254,0,16775.22599,0,0,0,0,0,0,0,0,0,0
M9D8,2,9,8,DMSO,1,1,0.148446753,15260502.04,yes,3020495.97,151024798.5,2265371977,26248,62890527.55,5104318.811,43857148.41,76982.9078,0,0,6472984.406,0,0,18220253.04,0,0,2280771.064,0,0,282484.4709,0,0,1496381.74,0,0,0,0,0,0,1898741.911,5753764.255,0,0,0,0,0,19418953.47,0,217002781.3,0,0,0,0,0,0,0,0,0,0
